project,access,cc,is_constructor,method_fen,class_name_guess,method_name,params_types,file,line_number
lang3.20,public,6,False,"org.apache.commons.lang3.BooleanUtils.toBoolean(Integer,Integer,Integer)",BooleanUtils,toBoolean,"Integer,Integer,Integer",org/apache/commons/lang3/BooleanUtils.java,465
lang3.20,public,6,False,"org.apache.commons.lang3.BooleanUtils.toBoolean(String,String,String)",BooleanUtils,toBoolean,"String,String,String",org/apache/commons/lang3/BooleanUtils.java,528
lang3.20,private,6,False,org.apache.commons.lang3.CharRange.prepareNext(),CharRange,prepareNext,,org/apache/commons/lang3/CharRange.java,100
lang3.20,package-private,6,False,"org.apache.commons.lang3.CharSequenceUtils.indexOf(CharSequence,CharSequence,int)",CharSequenceUtils,indexOf,"CharSequence,CharSequence,int",org/apache/commons/lang3/CharSequenceUtils.java,49
lang3.20,private,6,False,"org.apache.commons.lang3.ClassUtils.getAllInterfaces(Class<?>,HashSet<Class<?>>)",ClassUtils,getAllInterfaces,"Class<?>,HashSet<Class<?>>",org/apache/commons/lang3/ClassUtils.java,366
lang3.20,public,6,False,org.apache.commons.lang3.ClassUtils.getPackageName(String),ClassUtils,getPackageName,String,org/apache/commons/lang3/ClassUtils.java,749
lang3.20,public,6,False,"org.apache.commons.lang3.Conversion.byteArrayToInt(byte[],int,int,int,int)",Conversion,byteArrayToInt,"byte[],int,int,int,int",org/apache/commons/lang3/Conversion.java,392
lang3.20,public,6,False,"org.apache.commons.lang3.Conversion.byteArrayToLong(byte[],int,long,int,int)",Conversion,byteArrayToLong,"byte[],int,long,int,int",org/apache/commons/lang3/Conversion.java,422
lang3.20,public,6,False,"org.apache.commons.lang3.Conversion.byteArrayToShort(byte[],int,short,int,int)",Conversion,byteArrayToShort,"byte[],int,short,int,int",org/apache/commons/lang3/Conversion.java,452
lang3.20,public,6,False,"org.apache.commons.lang3.Conversion.intArrayToLong(int[],int,long,int,int)",Conversion,intArrayToLong,"int[],int,long,int,int",org/apache/commons/lang3/Conversion.java,858
lang3.20,public,6,False,"org.apache.commons.lang3.Conversion.shortArrayToInt(short[],int,int,int,int)",Conversion,shortArrayToInt,"short[],int,int,int,int",org/apache/commons/lang3/Conversion.java,1226
lang3.20,public,6,False,"org.apache.commons.lang3.Conversion.shortArrayToLong(short[],int,long,int,int)",Conversion,shortArrayToLong,"short[],int,long,int,int",org/apache/commons/lang3/Conversion.java,1256
lang3.20,public,6,False,"org.apache.commons.lang3.ObjectUtils.compare(T,T,boolean)",ObjectUtils,compare,"T,T,boolean",org/apache/commons/lang3/ObjectUtils.java,309
lang3.20,public,6,False,org.apache.commons.lang3.ObjectUtils.mode(T[]),ObjectUtils,mode,T[],org/apache/commons/lang3/ObjectUtils.java,1123
lang3.20,public,6,False,"org.apache.commons.lang3.StringUtils.compare(String,String,boolean)",StringUtils,compare,"String,String,boolean",org/apache/commons/lang3/StringUtils.java,854
lang3.20,public,6,False,"org.apache.commons.lang3.StringUtils.compareIgnoreCase(String,String,boolean)",StringUtils,compareIgnoreCase,"String,String,boolean",org/apache/commons/lang3/StringUtils.java,955
lang3.20,public,6,False,org.apache.commons.lang3.StringUtils.deleteWhitespace(String),StringUtils,deleteWhitespace,String,org/apache/commons/lang3/StringUtils.java,1617
lang3.20,public,6,False,"org.apache.commons.lang3.StringUtils.lastIndexOfAny(CharSequence,CharSequence[])",StringUtils,lastIndexOfAny,"CharSequence,CharSequence[]",org/apache/commons/lang3/StringUtils.java,4917
lang3.20,public,6,False,"org.apache.commons.lang3.StringUtils.mid(String,int,int)",StringUtils,mid,"String,int,int",org/apache/commons/lang3/StringUtils.java,5330
lang3.20,public,6,False,org.apache.commons.lang3.StringUtils.swapCase(String),StringUtils,swapCase,String,org/apache/commons/lang3/StringUtils.java,8599
lang3.20,public,6,False,"org.apache.commons.lang3.StringUtils.truncate(String,int,int)",StringUtils,truncate,"String,int,int",org/apache/commons/lang3/StringUtils.java,8864
lang3.20,public,6,False,"org.apache.commons.lang3.StringUtils.unwrap(String,String)",StringUtils,unwrap,"String,String",org/apache/commons/lang3/StringUtils.java,8976
lang3.20,public,6,False,"org.apache.commons.lang3.StringUtils.unwrap(String,char)",StringUtils,unwrap,"String,char",org/apache/commons/lang3/StringUtils.java,8942
lang3.20,public,6,False,"org.apache.commons.lang3.Strings.compare(String,String)",Strings,compare,"String,String",org/apache/commons/lang3/Strings.java,98
lang3.20,public,6,False,"org.apache.commons.lang3.Strings.compare(String,String)",Strings,compare,"String,String",org/apache/commons/lang3/Strings.java,205
lang3.20,public,6,False,"org.apache.commons.lang3.builder.CompareToBuilder.reflectionCompare(Object,Object,boolean,Class<?>,String[])",CompareToBuilder,reflectionCompare,"Object,Object,boolean,Class<?>,String[]",org/apache/commons/lang3/builder/CompareToBuilder.java,227
lang3.20,private,6,False,org.apache.commons.lang3.builder.ReflectionDiffBuilder.accept(Field),ReflectionDiffBuilder,accept,Field,org/apache/commons/lang3/builder/ReflectionDiffBuilder.java,180
lang3.20,public,6,False,"org.apache.commons.lang3.builder.ToStringStyle.appendToString(StringBuffer,String)",ToStringStyle,appendToString,"StringBuffer,String",org/apache/commons/lang3/builder/ToStringStyle.java,1732
lang3.20,public,6,False,org.apache.commons.lang3.concurrent.ConstantInitializer.equals(Object),ConstantInitializer,equals,Object,org/apache/commons/lang3/concurrent/ConstantInitializer.java,70
lang3.20,public,6,False,org.apache.commons.lang3.exception.DefaultExceptionContext.getFormattedExceptionMessage(String),DefaultExceptionContext,getFormattedExceptionMessage,String,org/apache/commons/lang3/exception/DefaultExceptionContext.java,105
lang3.20,public,6,False,org.apache.commons.lang3.math.Fraction.pow(int),Fraction,pow,int,org/apache/commons/lang3/math/Fraction.java,823
lang3.20,private,6,False,"org.apache.commons.lang3.math.NumberUtils.withDecimalsParsing(String,int)",NumberUtils,withDecimalsParsing,"String,int",org/apache/commons/lang3/math/NumberUtils.java,1775
lang3.20,public,6,False,org.apache.commons.lang3.mutable.MutableObject.equals(Object),MutableObject,equals,Object,org/apache/commons/lang3/mutable/MutableObject.java,72
lang3.20,private,6,False,org.apache.commons.lang3.reflect.TypeUtils.findRecursiveTypes(ParameterizedType),TypeUtils,findRecursiveTypes,ParameterizedType,org/apache/commons/lang3/reflect/TypeUtils.java,554
lang3.20,public,6,False,"org.apache.commons.lang3.reflect.TypeUtils.isInstance(Object,Type)",TypeUtils,isInstance,"Object,Type",org/apache/commons/lang3/reflect/TypeUtils.java,1275
lang3.20,public,6,False,"org.apache.commons.lang3.reflect.TypeUtils.typesSatisfyVariables(Map<TypeVariable<?>,Type>)",TypeUtils,typesSatisfyVariables,"Map<TypeVariable<?>,Type>",org/apache/commons/lang3/reflect/TypeUtils.java,1566
lang3.20,private,6,False,"org.apache.commons.lang3.text.ExtendedMessageFormat.parseFormatDescription(String,ParsePosition)",ExtendedMessageFormat,parseFormatDescription,"String,ParsePosition",org/apache/commons/lang3/text/ExtendedMessageFormat.java,374
lang3.20,public,6,False,org.apache.commons.lang3.text.StrBuilder.append(CharSequence),StrBuilder,append,CharSequence,org/apache/commons/lang3/text/StrBuilder.java,474
lang3.20,public,6,False,org.apache.commons.lang3.text.StrBuilder.endsWith(String),StrBuilder,endsWith,String,org/apache/commons/lang3/text/StrBuilder.java,1815
lang3.20,public,6,False,org.apache.commons.lang3.text.StrBuilder.equals(StrBuilder),StrBuilder,equals,StrBuilder,org/apache/commons/lang3/text/StrBuilder.java,1867
lang3.20,public,6,False,org.apache.commons.lang3.text.StrBuilder.equalsIgnoreCase(StrBuilder),StrBuilder,equalsIgnoreCase,StrBuilder,org/apache/commons/lang3/text/StrBuilder.java,1894
lang3.20,public,6,False,"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(StrMatcher,int)",StrBuilder,lastIndexOf,"StrMatcher,int",org/apache/commons/lang3/text/StrBuilder.java,2392
lang3.20,public,6,False,org.apache.commons.lang3.text.StrBuilder.readFrom(Readable),StrBuilder,readFrom,Readable,org/apache/commons/lang3/text/StrBuilder.java,2492
lang3.20,public,6,False,org.apache.commons.lang3.text.StrBuilder.startsWith(String),StrBuilder,startsWith,String,org/apache/commons/lang3/text/StrBuilder.java,2864
lang3.20,public,6,False,"org.apache.commons.lang3.text.WordUtils.containsAllWords(CharSequence,CharSequence[])",WordUtils,containsAllWords,"CharSequence,CharSequence[]",org/apache/commons/lang3/text/WordUtils.java,193
lang3.20,public,6,False,"org.apache.commons.lang3.text.translate.NumericEntityEscaper.translate(int,Writer)",NumericEntityEscaper,translate,"int,Writer",org/apache/commons/lang3/text/translate/NumericEntityEscaper.java,106
lang3.20,public,6,False,org.apache.commons.lang3.time.DurationFormatUtils.equals(Object),DurationFormatUtils,equals,Object,org/apache/commons/lang3/time/DurationFormatUtils.java,128
lang3.20,public,6,False,org.apache.commons.lang3.time.FastTimeZone.getGmtTimeZone(String),FastTimeZone,getGmtTimeZone,String,org/apache/commons/lang3/time/FastTimeZone.java,49
lang3.20,public,5,False,org.apache.commons.lang3.AnnotationUtils.hashCode(Annotation),AnnotationUtils,hashCode,Annotation,org/apache/commons/lang3/AnnotationUtils.java,239
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.indexOf(double[],double,int,double)",ArrayUtils,indexOf,"double[],double,int,double",org/apache/commons/lang3/ArrayUtils.java,2575
lang3.20,package-private,5,False,"org.apache.commons.lang3.ArrayUtils.removeAt(Object,BitSet)",ArrayUtils,removeAt,"Object,BitSet",org/apache/commons/lang3/ArrayUtils.java,5762
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.swap(Object[],int,int,int)",ArrayUtils,swap,"Object[],int,int,int",org/apache/commons/lang3/ArrayUtils.java,8748
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int,int)",ArrayUtils,swap,"boolean[],int,int,int",org/apache/commons/lang3/ArrayUtils.java,8306
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.swap(byte[],int,int,int)",ArrayUtils,swap,"byte[],int,int,int",org/apache/commons/lang3/ArrayUtils.java,8369
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.swap(char[],int,int,int)",ArrayUtils,swap,"char[],int,int,int",org/apache/commons/lang3/ArrayUtils.java,8432
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.swap(double[],int,int,int)",ArrayUtils,swap,"double[],int,int,int",org/apache/commons/lang3/ArrayUtils.java,8495
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.swap(float[],int,int,int)",ArrayUtils,swap,"float[],int,int,int",org/apache/commons/lang3/ArrayUtils.java,8558
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.swap(int[],int,int,int)",ArrayUtils,swap,"int[],int,int,int",org/apache/commons/lang3/ArrayUtils.java,8622
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.swap(long[],int,int,int)",ArrayUtils,swap,"long[],int,int,int",org/apache/commons/lang3/ArrayUtils.java,8685
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.toPrimitive(Boolean[],boolean)",ArrayUtils,toPrimitive,"Boolean[],boolean",org/apache/commons/lang3/ArrayUtils.java,9095
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.toPrimitive(Byte[],byte)",ArrayUtils,toPrimitive,"Byte[],byte",org/apache/commons/lang3/ArrayUtils.java,9144
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.toPrimitive(Character[],char)",ArrayUtils,toPrimitive,"Character[],char",org/apache/commons/lang3/ArrayUtils.java,9193
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.toPrimitive(Double[],double)",ArrayUtils,toPrimitive,"Double[],double",org/apache/commons/lang3/ArrayUtils.java,9242
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.toPrimitive(Float[],float)",ArrayUtils,toPrimitive,"Float[],float",org/apache/commons/lang3/ArrayUtils.java,9291
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.toPrimitive(Integer[],int)",ArrayUtils,toPrimitive,"Integer[],int",org/apache/commons/lang3/ArrayUtils.java,9340
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.toPrimitive(Long[],long)",ArrayUtils,toPrimitive,"Long[],long",org/apache/commons/lang3/ArrayUtils.java,9389
lang3.20,public,5,False,"org.apache.commons.lang3.ArrayUtils.toPrimitive(Short[],short)",ArrayUtils,toPrimitive,"Short[],short",org/apache/commons/lang3/ArrayUtils.java,9481
lang3.20,public,5,False,org.apache.commons.lang3.CachedRandomBits.nextBits(int),CachedRandomBits,nextBits,int,org/apache/commons/lang3/CachedRandomBits.java,101
lang3.20,public,5,False,org.apache.commons.lang3.CharRange.equals(Object),CharRange,equals,Object,org/apache/commons/lang3/CharRange.java,280
lang3.20,public,5,False,"org.apache.commons.lang3.CharSetUtils.containsAny(String,String[])",CharSetUtils,containsAny,"String,String[]",org/apache/commons/lang3/CharSetUtils.java,53
lang3.20,public,5,False,"org.apache.commons.lang3.CharSetUtils.count(String,String[])",CharSetUtils,count,"String,String[]",org/apache/commons/lang3/CharSetUtils.java,84
lang3.20,public,5,False,org.apache.commons.lang3.CharUtils.isHex(char),CharUtils,isHex,char,org/apache/commons/lang3/CharUtils.java,251
lang3.20,public,5,False,org.apache.commons.lang3.ClassUtils.getAllSuperclasses(Class<?>),ClassUtils,getAllSuperclasses,Class<?>,org/apache/commons/lang3/ClassUtils.java,384
lang3.20,public,5,False,org.apache.commons.lang3.ClassUtils.next(),ClassUtils,next,,org/apache/commons/lang3/ClassUtils.java,1161
lang3.20,public,5,False,"org.apache.commons.lang3.Conversion.byteToHex(byte,int,String,int,int)",Conversion,byteToHex,"byte,int,String,int,int",org/apache/commons/lang3/Conversion.java,524
lang3.20,public,5,False,"org.apache.commons.lang3.Conversion.intToHex(int,int,String,int,int)",Conversion,intToHex,"int,int,String,int,int",org/apache/commons/lang3/Conversion.java,941
lang3.20,public,5,False,"org.apache.commons.lang3.Conversion.longToHex(long,int,String,int,int)",Conversion,longToHex,"long,int,String,int,int",org/apache/commons/lang3/Conversion.java,1137
lang3.20,public,5,False,"org.apache.commons.lang3.Conversion.shortToHex(short,int,String,int,int)",Conversion,shortToHex,"short,int,String,int,int",org/apache/commons/lang3/Conversion.java,1340
lang3.20,public,5,False,"org.apache.commons.lang3.LocaleUtils.localeLookupList(Locale,Locale)",LocaleUtils,localeLookupList,"Locale,Locale",org/apache/commons/lang3/LocaleUtils.java,289
lang3.20,public,5,False,org.apache.commons.lang3.Range.equals(Object),Range,equals,Object,org/apache/commons/lang3/Range.java,301
lang3.20,public,5,False,org.apache.commons.lang3.Range.intersectionWith(Range<T>),Range,intersectionWith,Range<T>,org/apache/commons/lang3/Range.java,405
lang3.20,protected,5,False,org.apache.commons.lang3.SerializationUtils.resolveClass(ObjectStreamClass),SerializationUtils,resolveClass,ObjectStreamClass,org/apache/commons/lang3/SerializationUtils.java,86
lang3.20,public,5,False,"org.apache.commons.lang3.StringEscapeUtils.translate(CharSequence,int,Writer)",StringEscapeUtils,translate,"CharSequence,int,Writer",org/apache/commons/lang3/StringEscapeUtils.java,79
lang3.20,public,5,False,"org.apache.commons.lang3.StringUtils.center(String,int,String)",StringUtils,center,"String,int,String",org/apache/commons/lang3/StringUtils.java,634
lang3.20,public,5,False,org.apache.commons.lang3.StringUtils.chop(String),StringUtils,chop,String,org/apache/commons/lang3/StringUtils.java,753
lang3.20,public,5,False,"org.apache.commons.lang3.StringUtils.containsOnly(CharSequence,char[])",StringUtils,containsOnly,"CharSequence,char[]",org/apache/commons/lang3/StringUtils.java,1291
lang3.20,public,5,False,org.apache.commons.lang3.StringUtils.getCommonPrefix(String[]),StringUtils,getCommonPrefix,String[],org/apache/commons/lang3/StringUtils.java,2001
lang3.20,public,5,False,"org.apache.commons.lang3.StringUtils.getJaroWinklerDistance(CharSequence,CharSequence)",StringUtils,getJaroWinklerDistance,"CharSequence,CharSequence",org/apache/commons/lang3/StringUtils.java,2234
lang3.20,public,5,False,"org.apache.commons.lang3.StringUtils.indexOfAnyBut(CharSequence,CharSequence)",StringUtils,indexOfAnyBut,"CharSequence,CharSequence",org/apache/commons/lang3/StringUtils.java,2893
lang3.20,public,5,False,org.apache.commons.lang3.StringUtils.isAlphaSpace(CharSequence),StringUtils,isAlphaSpace,CharSequence,org/apache/commons/lang3/StringUtils.java,3365
lang3.20,public,5,False,org.apache.commons.lang3.StringUtils.isAlphanumericSpace(CharSequence),StringUtils,isAlphanumericSpace,CharSequence,org/apache/commons/lang3/StringUtils.java,3330
lang3.20,public,5,False,org.apache.commons.lang3.StringUtils.isNumericSpace(CharSequence),StringUtils,isNumericSpace,CharSequence,org/apache/commons/lang3/StringUtils.java,3750
lang3.20,public,5,False,"org.apache.commons.lang3.StringUtils.remove(String,char)",StringUtils,remove,"String,char",org/apache/commons/lang3/StringUtils.java,5672
lang3.20,public,5,False,"org.apache.commons.lang3.StringUtils.rotate(String,int)",StringUtils,rotate,"String,int",org/apache/commons/lang3/StringUtils.java,6996
lang3.20,public,5,False,"org.apache.commons.lang3.StringUtils.substring(String,int)",StringUtils,substring,"String,int",org/apache/commons/lang3/StringUtils.java,8099
lang3.20,public,5,False,"org.apache.commons.lang3.StringUtils.substringAfterLast(String,String)",StringUtils,substringAfterLast,"String,String",org/apache/commons/lang3/StringUtils.java,8322
lang3.20,public,5,False,"org.apache.commons.lang3.StringUtils.substringBefore(String,String)",StringUtils,substringBefore,"String,String",org/apache/commons/lang3/StringUtils.java,8400
lang3.20,public,5,False,"org.apache.commons.lang3.Strings.contains(CharSequence,CharSequence)",Strings,contains,"CharSequence,CharSequence",org/apache/commons/lang3/Strings.java,113
lang3.20,private,5,False,"org.apache.commons.lang3.Strings.containsAny(ToBooleanBiFunction<CharSequence,CharSequence>,CharSequence,CharSequence[])",Strings,containsAny,"ToBooleanBiFunction<CharSequence,CharSequence>,CharSequence,CharSequence[]",org/apache/commons/lang3/Strings.java,295
lang3.20,public,5,False,"org.apache.commons.lang3.Strings.endsWithAny(CharSequence,CharSequence[])",Strings,endsWithAny,"CharSequence,CharSequence[]",org/apache/commons/lang3/Strings.java,633
lang3.20,public,5,False,"org.apache.commons.lang3.Strings.equals(CharSequence,CharSequence)",Strings,equals,"CharSequence,CharSequence",org/apache/commons/lang3/Strings.java,128
lang3.20,public,5,False,"org.apache.commons.lang3.Strings.startsWithAny(CharSequence,CharSequence[])",Strings,startsWithAny,"CharSequence,CharSequence[]",org/apache/commons/lang3/Strings.java,1453
lang3.20,public,5,False,org.apache.commons.lang3.builder.ReflectionToStringBuilder.toString(),ReflectionToStringBuilder,toString,,org/apache/commons/lang3/builder/ReflectionToStringBuilder.java,844
lang3.20,public,5,False,org.apache.commons.lang3.concurrent.AtomicSafeInitializer.get(),AtomicSafeInitializer,get,,org/apache/commons/lang3/concurrent/AtomicSafeInitializer.java,127
lang3.20,private,5,False,org.apache.commons.lang3.concurrent.BasicThreadFactory.initializeThread(Thread),BasicThreadFactory,initializeThread,Thread,org/apache/commons/lang3/concurrent/BasicThreadFactory.java,353
lang3.20,public,5,False,org.apache.commons.lang3.concurrent.Memoizer.compute(I),Memoizer,compute,I,org/apache/commons/lang3/concurrent/Memoizer.java,123
lang3.20,private,5,False,"org.apache.commons.lang3.exception.ExceptionUtils.getCauseUsingMethodName(Throwable,String)",ExceptionUtils,getCauseUsingMethodName,"Throwable,String",org/apache/commons/lang3/exception/ExceptionUtils.java,253
lang3.20,public,5,False,org.apache.commons.lang3.exception.ExceptionUtils.getRootCauseStackTraceList(Throwable),ExceptionUtils,getRootCauseStackTraceList,Throwable,org/apache/commons/lang3/exception/ExceptionUtils.java,366
lang3.20,package-private,5,False,org.apache.commons.lang3.exception.ExceptionUtils.getStackFrameList(Throwable),ExceptionUtils,getStackFrameList,Throwable,org/apache/commons/lang3/exception/ExceptionUtils.java,401
lang3.20,public,5,False,org.apache.commons.lang3.math.Fraction.getFraction(String),Fraction,getFraction,String,org/apache/commons/lang3/math/Fraction.java,264
lang3.20,public,5,False,"org.apache.commons.lang3.math.Fraction.getFraction(int,int)",Fraction,getFraction,"int,int",org/apache/commons/lang3/math/Fraction.java,193
lang3.20,private,5,False,"org.apache.commons.lang3.math.NumberUtils.getMantissa(String,int)",NumberUtils,getMantissa,"String,int",org/apache/commons/lang3/math/NumberUtils.java,498
lang3.20,public,5,False,org.apache.commons.lang3.math.NumberUtils.isParsable(String),NumberUtils,isParsable,String,org/apache/commons/lang3/math/NumberUtils.java,726
lang3.20,package-private,5,False,org.apache.commons.lang3.reflect.MemberUtils.setAccessibleWorkaround(T),MemberUtils,setAccessibleWorkaround,T,org/apache/commons/lang3/reflect/MemberUtils.java,322
lang3.20,public,5,False,"org.apache.commons.lang3.reflect.MethodUtils.getAccessibleMethod(Class<?>,Method)",MethodUtils,getAccessibleMethod,"Class<?>,Method",org/apache/commons/lang3/reflect/MethodUtils.java,110
lang3.20,public,5,False,org.apache.commons.lang3.reflect.TypeLiteral.equals(Object),TypeLiteral,equals,Object,org/apache/commons/lang3/reflect/TypeLiteral.java,98
lang3.20,private,5,False,org.apache.commons.lang3.reflect.TypeUtils.classToString(Class<T>),TypeUtils,classToString,Class<T>,org/apache/commons/lang3/reflect/TypeUtils.java,347
lang3.20,public,5,False,"org.apache.commons.lang3.reflect.TypeUtils.equals(Type,Type)",TypeUtils,equals,"Type,Type",org/apache/commons/lang3/reflect/TypeUtils.java,486
lang3.20,public,5,False,org.apache.commons.lang3.reflect.TypeUtils.isArrayType(Type),TypeUtils,isArrayType,Type,org/apache/commons/lang3/reflect/TypeUtils.java,924
lang3.20,private,5,False,org.apache.commons.lang3.reflect.TypeUtils.isCyclical(Class<?>),TypeUtils,isCyclical,Class<?>,org/apache/commons/lang3/reflect/TypeUtils.java,1257
lang3.20,private,5,False,"org.apache.commons.lang3.reflect.TypeUtils.substituteTypeVariables(Type,Map<TypeVariable<?>,Type>)",TypeUtils,substituteTypeVariables,"Type,Map<TypeVariable<?>,Type>",org/apache/commons/lang3/reflect/TypeUtils.java,1488
lang3.20,private,5,False,"org.apache.commons.lang3.text.ExtendedMessageFormat.appendQuotedString(String,ParsePosition,StringBuilder)",ExtendedMessageFormat,appendQuotedString,"String,ParsePosition,StringBuilder",org/apache/commons/lang3/text/ExtendedMessageFormat.java,148
lang3.20,public,5,False,org.apache.commons.lang3.text.ExtendedMessageFormat.equals(Object),ExtendedMessageFormat,equals,Object,org/apache/commons/lang3/text/ExtendedMessageFormat.java,258
lang3.20,public,5,False,org.apache.commons.lang3.text.StrBuilder.appendTo(Appendable),StrBuilder,appendTo,Appendable,org/apache/commons/lang3/text/StrBuilder.java,1379
lang3.20,public,5,False,"org.apache.commons.lang3.text.StrBuilder.appendWithSeparators(Iterable<?>,String)",StrBuilder,appendWithSeparators,"Iterable<?>,String",org/apache/commons/lang3/text/StrBuilder.java,1403
lang3.20,public,5,False,org.apache.commons.lang3.text.StrBuilder.deleteAll(char),StrBuilder,deleteAll,char,org/apache/commons/lang3/text/StrBuilder.java,1678
lang3.20,public,5,False,"org.apache.commons.lang3.text.StrBuilder.getChars(int,int,char[],int)",StrBuilder,getChars,"int,int,char[],int",org/apache/commons/lang3/text/StrBuilder.java,1937
lang3.20,public,5,False,"org.apache.commons.lang3.text.StrBuilder.indexOf(StrMatcher,int)",StrBuilder,indexOf,"StrMatcher,int",org/apache/commons/lang3/text/StrBuilder.java,2070
lang3.20,public,5,False,"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(char,int)",StrBuilder,lastIndexOf,"char,int",org/apache/commons/lang3/text/StrBuilder.java,2323
lang3.20,public,5,False,"org.apache.commons.lang3.text.StrBuilder.midString(int,int)",StrBuilder,midString,"int,int",org/apache/commons/lang3/text/StrBuilder.java,2457
lang3.20,protected,5,False,"org.apache.commons.lang3.text.StrTokenizer.tokenize(char[],int,int)",StrTokenizer,tokenize,"char[],int,int",org/apache/commons/lang3/text/StrTokenizer.java,1079
lang3.20,public,5,True,org.apache.commons.lang3.text.translate.LookupTranslator.LookupTranslator(CharSequence[][]),LookupTranslator,LookupTranslator,CharSequence[][],org/apache/commons/lang3/text/translate/LookupTranslator.java,49
lang3.20,public,5,False,"org.apache.commons.lang3.text.translate.LookupTranslator.translate(CharSequence,int,Writer)",LookupTranslator,translate,"CharSequence,int,Writer",org/apache/commons/lang3/text/translate/LookupTranslator.java,75
lang3.20,private,5,False,"org.apache.commons.lang3.time.DateUtils.parseDateWithLeniency(String,Locale,String[],boolean)",DateUtils,parseDateWithLeniency,"String,Locale,String[],boolean",org/apache/commons/lang3/time/DateUtils.java,1344
lang3.20,public,5,False,"org.apache.commons.lang3.time.DurationFormatUtils.formatDuration(long,String,boolean)",DurationFormatUtils,formatDuration,"long,String,boolean",org/apache/commons/lang3/time/DurationFormatUtils.java,358
lang3.20,public,5,False,"org.apache.commons.lang3.time.FastDatePrinter.appendTo(Appendable,Calendar)",FastDatePrinter,appendTo,"Appendable,Calendar",org/apache/commons/lang3/time/FastDatePrinter.java,205
lang3.20,public,5,False,org.apache.commons.lang3.time.FastDatePrinter.equals(Object),FastDatePrinter,equals,Object,org/apache/commons/lang3/time/FastDatePrinter.java,432
lang3.20,public,5,False,org.apache.commons.lang3.time.StopWatch.getNanoTime(),StopWatch,getNanoTime,,org/apache/commons/lang3/time/StopWatch.java,359
lang3.20,private,4,False,"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals(Annotation[],Annotation[])",AnnotationUtils,annotationArrayMemberEquals,"Annotation[],Annotation[]",org/apache/commons/lang3/AnnotationUtils.java,99
lang3.20,public,4,False,org.apache.commons.lang3.AnnotationUtils.toString(Annotation),AnnotationUtils,toString,Annotation,org/apache/commons/lang3/AnnotationUtils.java,331
lang3.20,private,4,False,"org.apache.commons.lang3.AppendableJoiner.joinArray(A,CharSequence,CharSequence,CharSequence,FailableBiConsumer<Appendable,T,IOException>,T[])",AppendableJoiner,joinArray,"A,CharSequence,CharSequence,CharSequence,FailableBiConsumer<Appendable,T,IOException>,T[]",org/apache/commons/lang3/AppendableJoiner.java,183
lang3.20,private,4,False,"org.apache.commons.lang3.AppendableJoiner.joinIterable(A,CharSequence,CharSequence,CharSequence,FailableBiConsumer<Appendable,T,IOException>,Iterable<T>)",AppendableJoiner,joinIterable,"A,CharSequence,CharSequence,CharSequence,FailableBiConsumer<Appendable,T,IOException>,Iterable<T>",org/apache/commons/lang3/AppendableJoiner.java,210
lang3.20,public,4,False,"org.apache.commons.lang3.ArrayFill.fill(T[],FailableIntFunction<?extends T,E>)",ArrayFill,fill,"T[],FailableIntFunction<?extends T,E>",org/apache/commons/lang3/ArrayFill.java,170
lang3.20,public,4,False,"org.apache.commons.lang3.ArrayUtils.add(T[],T)",ArrayUtils,add,"T[],T",org/apache/commons/lang3/ArrayUtils.java,820
lang3.20,public,4,False,"org.apache.commons.lang3.ArrayUtils.indexOf(boolean[],boolean,int)",ArrayUtils,indexOf,"boolean[],boolean,int",org/apache/commons/lang3/ArrayUtils.java,2393
lang3.20,public,4,False,"org.apache.commons.lang3.ArrayUtils.indexOf(byte[],byte,int)",ArrayUtils,indexOf,"byte[],byte,int",org/apache/commons/lang3/ArrayUtils.java,2436
lang3.20,public,4,False,"org.apache.commons.lang3.ArrayUtils.indexOf(char[],char,int)",ArrayUtils,indexOf,"char[],char,int",org/apache/commons/lang3/ArrayUtils.java,2481
lang3.20,public,4,False,"org.apache.commons.lang3.ArrayUtils.indexOf(int[],int,int)",ArrayUtils,indexOf,"int[],int,int",org/apache/commons/lang3/ArrayUtils.java,2665
